iid,gender,age,match,like,prob,like_o,prob_o,age_o,age_gap,pf_o_att,pf_o_sin,pf_o_int,pf_o_fun,pf_o_amb,pf_o_sha,fitness_sport,fine_arts,entertainment,social_nightlife,outdoor_wellness,condtn,race,race_o
42,1,-0.9926888531919291,0,0.8,0.8,0.65,0.5,-1.5035046450949325,-0.5444265823820265,0.1,0.3333333333333333,0.8,0.2,0.18867924528301885,0.3333333333333333,0.2222222222222222,0.4430379746835442,0.1864406779661017,0.040000000000000036,0.1111111111111111,2,4.0,4.0
42,1,-0.9926888531919291,0,0.30000000000000004,0.1,0.7000000000000001,0.5,0.18003736625591452,0.1078847399799569,0.1,0.3333333333333333,0.4,0.3,0.3773584905660377,0.5,0.2222222222222222,0.4430379746835442,0.1864406779661017,0.040000000000000036,0.1111111111111111,2,4.0,2.0
42,1,-0.9926888531919291,0,0.8,0.6000000000000001,0.7000000000000001,0.5,-0.3811433041943686,-0.5444265823820265,0.2,0.3333333333333333,0.3,0.3,0.2830188679245283,0.5,0.2222222222222222,0.4430379746835442,0.1864406779661017,0.040000000000000036,0.1111111111111111,2,4.0,2.0
42,1,-0.9926888531919291,0,0.7000000000000001,0.4,0.30000000000000004,0.2,-0.9423239746446495,-1.1967379047440099,0.2,0.3333333333333333,0.4,0.3,0.2830188679245283,0.3333333333333333,0.2222222222222222,0.4430379746835442,0.1864406779661017,0.040000000000000036,0.1111111111111111,2,4.0,2.0
42,1,-0.9926888531919291,0,0.9,0.6000000000000001,0.2,0.2,-1.222914309869791,-0.8705822435630182,0.17,0.16666666666666666,0.36,0.4,0.4716981132075472,0.3333333333333333,0.2222222222222222,0.4430379746835442,0.1864406779661017,0.040000000000000036,0.1111111111111111,2,4.0,3.0
42,1,-0.9926888531919291,0,0.4,0.1,0.6000000000000001,0.30000000000000004,-1.222914309869791,-0.8705822435630182,0.2,0.36666666666666664,0.36,0.3,0.2830188679245283,0.3333333333333333,0.2222222222222222,0.4430379746835442,0.1864406779661017,0.040000000000000036,0.1111111111111111,2,4.0,2.0
42,1,-0.9926888531919291,0,0.6000000000000001,0.2,0.8,0.6000000000000001,-0.9423239746446495,-1.1967379047440099,0.1,0.3333333333333333,0.4,0.4,0.3773584905660377,0.3333333333333333,0.2222222222222222,0.4430379746835442,0.1864406779661017,0.040000000000000036,0.1111111111111111,2,4.0,2.0
42,1,-0.9926888531919291,0,0.4,0.30000000000000004,0.5,0.30000000000000004,-0.661733639419509,-0.8705822435630182,0.35000000000000003,0.16666666666666666,0.4,0.4,0.18867924528301885,0.16666666666666666,0.2222222222222222,0.4430379746835442,0.1864406779661017,0.040000000000000036,0.1111111111111111,2,4.0,2.0
42,1,-0.9926888531919291,0,0.5,0.4,0.6000000000000001,0.5,0.18003736625591452,0.1078847399799569,0.5,0.0,1.0,0.0,0.0,0.0,0.2222222222222222,0.4430379746835442,0.1864406779661017,0.040000000000000036,0.1111111111111111,2,4.0,4.0
42,1,-0.9926888531919291,0,0.6000000000000001,0.2,0.5,0.30000000000000004,1.021808371931337,1.0863517235229319,0.3,0.3333333333333333,0.6,0.2,0.0,0.3333333333333333,0.2222222222222222,0.4430379746835442,0.1864406779661017,0.040000000000000036,0.1111111111111111,2,4.0,2.0
42,1,-0.9926888531919291,0,0.5,0.6000000000000001,0.5,0.5,-1.5035046450949325,-0.5444265823820265,0.3,0.08333333333333333,0.6,0.3,0.2830188679245283,0.16666666666666666,0.2222222222222222,0.4430379746835442,0.1864406779661017,0.040000000000000036,0.1111111111111111,2,4.0,4.0
42,1,-0.9926888531919291,0,0.4,0.1,0.8,0.6000000000000001,-0.3811433041943686,-0.5444265823820265,0.2,0.3833333333333333,0.46,0.44,0.1320754716981132,0.16666666666666666,0.2222222222222222,0.4430379746835442,0.1864406779661017,0.040000000000000036,0.1111111111111111,2,4.0,2.0
42,1,-0.9926888531919291,0,0.4,0.30000000000000004,0.2,0.30000000000000004,-0.10055296896922705,-0.21827092120103478,0.2,0.4166666666666667,0.4,0.3,0.2830188679245283,0.16666666666666666,0.2222222222222222,0.4430379746835442,0.1864406779661017,0.040000000000000036,0.1111111111111111,2,4.0,2.0
42,1,-0.9926888531919291,0,0.4,0.2,0.4,0.5,0.18003736625591452,0.1078847399799569,0.1,0.16666666666666666,0.6,0.5,0.18867924528301885,0.5,0.2222222222222222,0.4430379746835442,0.1864406779661017,0.040000000000000036,0.1111111111111111,2,4.0,2.0
42,1,-0.9926888531919291,0,0.8,0.5,0.8,0.1,-0.9423239746446495,-1.1967379047440099,0.5,0.16666666666666666,0.4,0.2,0.18867924528301885,0.0,0.2222222222222222,0.4430379746835442,0.1864406779661017,0.040000000000000036,0.1111111111111111,2,4.0,1.0
42,1,-0.9926888531919291,0,0.6000000000000001,0.2,0.65,0.6000000000000001,-0.661733639419509,-0.8705822435630182,0.2,0.3333333333333333,0.4,0.3,0.2830188679245283,0.3333333333333333,0.2222222222222222,0.4430379746835442,0.1864406779661017,0.040000000000000036,0.1111111111111111,2,4.0,3.0
43,1,-0.6903531455023855,0,0.5,0.2,0.6000000000000001,0.1,-1.5035046450949325,-0.21827092120103478,0.12,0.3,0.4,0.32,0.3018867924528302,0.6,0.7407407407407407,0.6455696202531644,0.22033898305084748,0.36,0.05555555555555555,2,2.0,4.0
43,1,-0.6903531455023855,0,0.5,0.2,0.4,0.30000000000000004,0.18003736625591452,-0.21827092120103478,0.2,0.3333333333333333,0.4,0.2,0.18867924528301885,0.6666666666666666,0.7407407407407407,0.6455696202531644,0.22033898305084748,0.36,0.05555555555555555,2,2.0,1.0
43,1,-0.6903531455023855,1,0.6000000000000001,0.4,0.7000000000000001,0.6000000000000001,-1.5035046450949325,-0.21827092120103478,0.1,0.3333333333333333,0.8,0.2,0.18867924528301885,0.3333333333333333,0.7407407407407407,0.6455696202531644,0.22033898305084748,0.36,0.05555555555555555,2,2.0,4.0
43,1,-0.6903531455023855,0,0.5,0.5,0.7000000000000001,0.5,0.18003736625591452,-0.21827092120103478,0.1,0.3333333333333333,0.4,0.3,0.3773584905660377,0.5,0.7407407407407407,0.6455696202531644,0.22033898305084748,0.36,0.05555555555555555,2,2.0,2.0
43,1,-0.6903531455023855,0,0.6000000000000001,0.1,0.4,0.5,-0.3811433041943686,-0.8705822435630182,0.2,0.3333333333333333,0.3,0.3,0.2830188679245283,0.5,0.7407407407407407,0.6455696202531644,0.22033898305084748,0.36,0.05555555555555555,2,2.0,2.0
43,1,-0.6903531455023855,0,0.5,0.4,0.2,0.30000000000000004,-0.9423239746446495,-0.8705822435630182,0.2,0.3333333333333333,0.4,0.3,0.2830188679245283,0.3333333333333333,0.7407407407407407,0.6455696202531644,0.22033898305084748,0.36,0.05555555555555555,2,2.0,2.0
43,1,-0.6903531455023855,0,0.6000000000000001,0.2,0.2,0.30000000000000004,-1.222914309869791,-0.5444265823820265,0.17,0.16666666666666666,0.36,0.4,0.4716981132075472,0.3333333333333333,0.7407407407407407,0.6455696202531644,0.22033898305084748,0.36,0.05555555555555555,2,2.0,3.0
43,1,-0.6903531455023855,0,0.5,0.2,0.5,0.4,-1.222914309869791,-0.5444265823820265,0.2,0.36666666666666664,0.36,0.3,0.2830188679245283,0.3333333333333333,0.7407407407407407,0.6455696202531644,0.22033898305084748,0.36,0.05555555555555555,2,2.0,2.0
43,1,-0.6903531455023855,0,0.30000000000000004,0.2,0.6000000000000001,0.5,-0.9423239746446495,-0.8705822435630182,0.1,0.3333333333333333,0.4,0.4,0.3773584905660377,0.3333333333333333,0.7407407407407407,0.6455696202531644,0.22033898305084748,0.36,0.05555555555555555,2,2.0,2.0
43,1,-0.6903531455023855,0,0.6000000000000001,0.2,0.5,0.4,-0.661733639419509,-1.1967379047440099,0.35000000000000003,0.16666666666666666,0.4,0.4,0.18867924528301885,0.16666666666666666,0.7407407407407407,0.6455696202531644,0.22033898305084748,0.36,0.05555555555555555,2,2.0,2.0
43,1,-0.6903531455023855,0,0.6000000000000001,0.1,0.5,0.30000000000000004,0.18003736625591452,-0.21827092120103478,0.5,0.0,1.0,0.0,0.0,0.0,0.7407407407407407,0.6455696202531644,0.22033898305084748,0.36,0.05555555555555555,2,2.0,4.0
43,1,-0.6903531455023855,0,0.4,0.30000000000000004,0.6000000000000001,0.30000000000000004,1.021808371931337,0.7601960623419403,0.3,0.3333333333333333,0.6,0.2,0.0,0.3333333333333333,0.7407407407407407,0.6455696202531644,0.22033898305084748,0.36,0.05555555555555555,2,2.0,2.0
43,1,-0.6903531455023855,0,0.6000000000000001,0.2,0.5,0.4,-1.5035046450949325,-0.21827092120103478,0.3,0.08333333333333333,0.6,0.3,0.2830188679245283,0.16666666666666666,0.7407407407407407,0.6455696202531644,0.22033898305084748,0.36,0.05555555555555555,2,2.0,4.0
43,1,-0.6903531455023855,0,0.5,0.1,0.8,0.8,-0.3811433041943686,-0.8705822435630182,0.2,0.3833333333333333,0.46,0.44,0.1320754716981132,0.16666666666666666,0.7407407407407407,0.6455696202531644,0.22033898305084748,0.36,0.05555555555555555,2,2.0,2.0
43,1,-0.6903531455023855,0,0.5,0.4,0.1,0.6000000000000001,-0.10055296896922705,-0.5444265823820265,0.2,0.4166666666666667,0.4,0.3,0.2830188679245283,0.16666666666666666,0.7407407407407407,0.6455696202531644,0.22033898305084748,0.36,0.05555555555555555,2,2.0,2.0
43,1,-0.6903531455023855,0,0.4,0.1,0.30000000000000004,0.2,0.18003736625591452,-0.21827092120103478,0.1,0.16666666666666666,0.6,0.5,0.18867924528301885,0.5,0.7407407407407407,0.6455696202531644,0.22033898305084748,0.36,0.05555555555555555,2,2.0,2.0
43,1,-0.6903531455023855,0,0.5,0.2,0.5,0.1,-0.9423239746446495,-0.8705822435630182,0.5,0.16666666666666666,0.4,0.2,0.18867924528301885,0.0,0.7407407407407407,0.6455696202531644,0.22033898305084748,0.36,0.05555555555555555,2,2.0,1.0
43,1,-0.6903531455023855,0,0.6000000000000001,0.4,0.8,0.7000000000000001,-0.661733639419509,-1.1967379047440099,0.2,0.3333333333333333,0.4,0.3,0.2830188679245283,0.3333333333333333,0.7407407407407407,0.6455696202531644,0.22033898305084748,0.36,0.05555555555555555,2,2.0,3.0
44,1,-0.6903531455023855,0,0.8,0.8,0.6000000000000001,0.1,-1.5035046450949325,-0.21827092120103478,0.12,0.3,0.4,0.32,0.3018867924528302,0.6,0.5555555555555556,0.5443037974683543,0.3898305084745763,0.56,0.8888888888888888,2,2.0,4.0
44,1,-0.6903531455023855,1,0.6000000000000001,0.5,0.6000000000000001,0.6000000000000001,0.18003736625591452,-0.21827092120103478,0.2,0.3333333333333333,0.4,0.2,0.18867924528301885,0.6666666666666666,0.5555555555555556,0.5443037974683543,0.3898305084745763,0.56,0.8888888888888888,2,2.0,1.0
44,1,-0.6903531455023855,1,0.8,0.8,0.9,1.0,-1.5035046450949325,-0.21827092120103478,0.1,0.3333333333333333,0.8,0.2,0.18867924528301885,0.3333333333333333,0.5555555555555556,0.5443037974683543,0.3898305084745763,0.56,0.8888888888888888,2,2.0,4.0
44,1,-0.6903531455023855,0,0.8,0.6000000000000001,0.7000000000000001,0.7000000000000001,0.18003736625591452,-0.21827092120103478,0.1,0.3333333333333333,0.4,0.3,0.3773584905660377,0.5,0.5555555555555556,0.5443037974683543,0.3898305084745763,0.56,0.8888888888888888,2,2.0,2.0
44,1,-0.6903531455023855,0,0.7000000000000001,0.6000000000000001,0.5,0.4,-0.3811433041943686,-0.8705822435630182,0.2,0.3333333333333333,0.3,0.3,0.2830188679245283,0.5,0.5555555555555556,0.5443037974683543,0.3898305084745763,0.56,0.8888888888888888,2,2.0,2.0
44,1,-0.6903531455023855,0,0.9,0.7000000000000001,0.5,0.4,-0.9423239746446495,-0.8705822435630182,0.2,0.3333333333333333,0.4,0.3,0.2830188679245283,0.3333333333333333,0.5555555555555556,0.5443037974683543,0.3898305084745763,0.56,0.8888888888888888,2,2.0,2.0
44,1,-0.6903531455023855,0,0.7000000000000001,0.6000000000000001,0.1,0.4,-1.222914309869791,-0.5444265823820265,0.17,0.16666666666666666,0.36,0.4,0.4716981132075472,0.3333333333333333,0.5555555555555556,0.5443037974683543,0.3898305084745763,0.56,0.8888888888888888,2,2.0,3.0
44,1,-0.6903531455023855,1,0.7000000000000001,0.5,0.6000000000000001,0.4,-1.222914309869791,-0.5444265823820265,0.2,0.36666666666666664,0.36,0.3,0.2830188679245283,0.3333333333333333,0.5555555555555556,0.5443037974683543,0.3898305084745763,0.56,0.8888888888888888,2,2.0,2.0
44,1,-0.6903531455023855,0,0.8,0.7000000000000001,0.7000000000000001,0.4,-0.9423239746446495,-0.8705822435630182,0.1,0.3333333333333333,0.4,0.4,0.3773584905660377,0.3333333333333333,0.5555555555555556,0.5443037974683543,0.3898305084745763,0.56,0.8888888888888888,2,2.0,2.0
44,1,-0.6903531455023855,0,0.9,0.7000000000000001,0.5,0.4,-0.661733639419509,-1.1967379047440099,0.35000000000000003,0.16666666666666666,0.4,0.4,0.18867924528301885,0.16666666666666666,0.5555555555555556,0.5443037974683543,0.3898305084745763,0.56,0.8888888888888888,2,2.0,2.0
44,1,-0.6903531455023855,0,0.9,0.8,0.6000000000000001,0.30000000000000004,0.18003736625591452,-0.21827092120103478,0.5,0.0,1.0,0.0,0.0,0.0,0.5555555555555556,0.5443037974683543,0.3898305084745763,0.56,0.8888888888888888,2,2.0,4.0
44,1,-0.6903531455023855,0,0.6000000000000001,0.6000000000000001,0.4,0.2,1.021808371931337,0.7601960623419403,0.3,0.3333333333333333,0.6,0.2,0.0,0.3333333333333333,0.5555555555555556,0.5443037974683543,0.3898305084745763,0.56,0.8888888888888888,2,2.0,2.0
44,1,-0.6903531455023855,0,0.8,0.8,0.5,0.4,-1.5035046450949325,-0.21827092120103478,0.3,0.08333333333333333,0.6,0.3,0.2830188679245283,0.16666666666666666,0.5555555555555556,0.5443037974683543,0.3898305084745763,0.56,0.8888888888888888,2,2.0,4.0
44,1,-0.6903531455023855,0,0.8,0.7000000000000001,0.6000000000000001,0.6000000000000001,-0.3811433041943686,-0.8705822435630182,0.2,0.3833333333333333,0.46,0.44,0.1320754716981132,0.16666666666666666,0.5555555555555556,0.5443037974683543,0.3898305084745763,0.56,0.8888888888888888,2,2.0,2.0
44,1,-0.6903531455023855,0,0.9,0.8,0.1,0.5,-0.10055296896922705,-0.5444265823820265,0.2,0.4166666666666667,0.4,0.3,0.2830188679245283,0.16666666666666666,0.5555555555555556,0.5443037974683543,0.3898305084745763,0.56,0.8888888888888888,2,2.0,2.0
44,1,-0.6903531455023855,1,0.6000000000000001,0.5,0.7000000000000001,0.7000000000000001,0.18003736625591452,-0.21827092120103478,0.1,0.16666666666666666,0.6,0.5,0.18867924528301885,0.5,0.5555555555555556,0.5443037974683543,0.3898305084745763,0.56,0.8888888888888888,2,2.0,2.0
44,1,-0.6903531455023855,0,0.7000000000000001,0.6000000000000001,0.5,0.1,-0.9423239746446495,-0.8705822435630182,0.5,0.16666666666666666,0.4,0.2,0.18867924528301885,0.0,0.5555555555555556,0.5443037974683543,0.3898305084745763,0.56,0.8888888888888888,2,2.0,1.0
44,1,-0.6903531455023855,0,0.5,0.5,0.2,0.1,-0.661733639419509,-1.1967379047440099,0.2,0.3333333333333333,0.4,0.3,0.2830188679245283,0.3333333333333333,0.5555555555555556,0.5443037974683543,0.3898305084745763,0.56,0.8888888888888888,2,2.0,3.0
45,1,0.518989685255789,0,0.7000000000000001,0.7000000000000001,0.5,0.2,-1.5035046450949325,1.0863517235229319,0.12,0.3,0.4,0.32,0.3018867924528302,0.6,0.5925925925925926,0.5696202531645568,0.4915254237288135,0.5199999999999999,0.3888888888888889,2,2.0,4.0
45,1,0.518989685255789,1,0.6000000000000001,0.5,0.6000000000000001,0.6000000000000001,0.18003736625591452,-0.8705822435630182,0.2,0.3333333333333333,0.4,0.2,0.18867924528301885,0.6666666666666666,0.5925925925925926,0.5696202531645568,0.4915254237288135,0.5199999999999999,0.3888888888888889,2,2.0,1.0
45,1,0.518989685255789,1,0.7000000000000001,0.7000000000000001,0.7000000000000001,0.5,-1.5035046450949325,1.0863517235229319,0.1,0.3333333333333333,0.8,0.2,0.18867924528301885,0.3333333333333333,0.5925925925925926,0.5696202531645568,0.4915254237288135,0.5199999999999999,0.3888888888888889,2,2.0,4.0
45,1,0.518989685255789,0,0.5,0.6000000000000001,0.8,0.6000000000000001,0.18003736625591452,-0.8705822435630182,0.1,0.3333333333333333,0.4,0.3,0.3773584905660377,0.5,0.5925925925925926,0.5696202531645568,0.4915254237288135,0.5199999999999999,0.3888888888888889,2,2.0,2.0
45,1,0.518989685255789,0,0.7000000000000001,0.7000000000000001,0.7000000000000001,0.5,-0.3811433041943686,-0.21827092120103478,0.2,0.3333333333333333,0.3,0.3,0.2830188679245283,0.5,0.5925925925925926,0.5696202531645568,0.4915254237288135,0.5199999999999999,0.3888888888888889,2,2.0,2.0
45,1,0.518989685255789,0,0.8,0.7000000000000001,0.2,0.2,-0.9423239746446495,0.43404040116094855,0.2,0.3333333333333333,0.4,0.3,0.2830188679245283,0.3333333333333333,0.5925925925925926,0.5696202531645568,0.4915254237288135,0.5199999999999999,0.3888888888888889,2,2.0,2.0
45,1,0.518989685255789,0,0.8,0.7000000000000001,0.1,0.2,-1.222914309869791,0.7601960623419403,0.17,0.16666666666666666,0.36,0.4,0.4716981132075472,0.3333333333333333,0.5925925925925926,0.5696202531645568,0.4915254237288135,0.5199999999999999,0.3888888888888889,2,2.0,3.0
45,1,0.518989685255789,1,0.7000000000000001,0.7000000000000001,0.6000000000000001,0.4,-1.222914309869791,0.7601960623419403,0.2,0.36666666666666664,0.36,0.3,0.2830188679245283,0.3333333333333333,0.5925925925925926,0.5696202531645568,0.4915254237288135,0.5199999999999999,0.3888888888888889,2,2.0,2.0
45,1,0.518989685255789,0,0.6000000000000001,0.6000000000000001,0.4,0.30000000000000004,-0.9423239746446495,0.43404040116094855,0.1,0.3333333333333333,0.4,0.4,0.3773584905660377,0.3333333333333333,0.5925925925925926,0.5696202531645568,0.4915254237288135,0.5199999999999999,0.3888888888888889,2,2.0,2.0
45,1,0.518989685255789,0,0.8,0.7000000000000001,0.5,0.4,-0.661733639419509,0.1078847399799569,0.35000000000000003,0.16666666666666666,0.4,0.4,0.18867924528301885,0.16666666666666666,0.5925925925925926,0.5696202531645568,0.4915254237288135,0.5199999999999999,0.3888888888888889,2,2.0,2.0
45,1,0.518989685255789,0,0.7000000000000001,0.7000000000000001,0.8,0.5,0.18003736625591452,-0.8705822435630182,0.5,0.0,1.0,0.0,0.0,0.0,0.5925925925925926,0.5696202531645568,0.4915254237288135,0.5199999999999999,0.3888888888888889,2,2.0,4.0
45,1,0.518989685255789,0,0.6000000000000001,0.7000000000000001,0.5,0.2,1.021808371931337,-0.5444265823820265,0.3,0.3333333333333333,0.6,0.2,0.0,0.3333333333333333,0.5925925925925926,0.5696202531645568,0.4915254237288135,0.5199999999999999,0.3888888888888889,2,2.0,2.0
45,1,0.518989685255789,0,0.7000000000000001,0.7000000000000001,0.5,0.30000000000000004,-1.5035046450949325,1.0863517235229319,0.3,0.08333333333333333,0.6,0.3,0.2830188679245283,0.16666666666666666,0.5925925925925926,0.5696202531645568,0.4915254237288135,0.5199999999999999,0.3888888888888889,2,2.0,4.0
45,1,0.518989685255789,1,0.7000000000000001,0.7000000000000001,0.8,0.8,-0.3811433041943686,-0.21827092120103478,0.2,0.3833333333333333,0.46,0.44,0.1320754716981132,0.16666666666666666,0.5925925925925926,0.5696202531645568,0.4915254237288135,0.5199999999999999,0.3888888888888889,2,2.0,2.0
45,1,0.518989685255789,0,0.7000000000000001,0.7000000000000001,0.30000000000000004,0.5,-0.10055296896922705,-0.5444265823820265,0.2,0.4166666666666667,0.4,0.3,0.2830188679245283,0.16666666666666666,0.5925925925925926,0.5696202531645568,0.4915254237288135,0.5199999999999999,0.3888888888888889,2,2.0,2.0
45,1,0.518989685255789,0,0.7000000000000001,0.7000000000000001,0.4,0.30000000000000004,0.18003736625591452,-0.8705822435630182,0.1,0.16666666666666666,0.6,0.5,0.18867924528301885,0.5,0.5925925925925926,0.5696202531645568,0.4915254237288135,0.5199999999999999,0.3888888888888889,2,2.0,2.0
45,1,0.518989685255789,0,0.7000000000000001,0.7000000000000001,0.4,0.1,-0.9423239746446495,0.43404040116094855,0.5,0.16666666666666666,0.4,0.2,0.18867924528301885,0.0,0.5925925925925926,0.5696202531645568,0.4915254237288135,0.5199999999999999,0.3888888888888889,2,2.0,1.0
45,1,0.518989685255789,0,0.5,0.7000000000000001,0.5,0.1,-0.661733639419509,0.1078847399799569,0.2,0.3333333333333333,0.4,0.3,0.2830188679245283,0.3333333333333333,0.5925925925925926,0.5696202531645568,0.4915254237288135,0.5199999999999999,0.3888888888888889,2,2.0,3.0
46,1,-0.08568173012329823,0,0.8,0.6000000000000001,0.8,0.2,-1.5035046450949325,0.43404040116094855,0.12,0.3,0.4,0.32,0.3018867924528302,0.6,0.7037037037037037,0.4683544303797468,0.28813559322033894,0.3999999999999999,0.7222222222222221,2,2.0,4.0
46,1,-0.08568173012329823,0,0.5,0.5,0.7000000000000001,0.4,0.18003736625591452,-0.8705822435630182,0.2,0.3333333333333333,0.4,0.2,0.18867924528301885,0.6666666666666666,0.7037037037037037,0.4683544303797468,0.28813559322033894,0.3999999999999999,0.7222222222222221,2,2.0,1.0
46,1,-0.08568173012329823,0,0.8,0.6000000000000001,0.7000000000000001,0.5,-1.5035046450949325,0.43404040116094855,0.1,0.3333333333333333,0.8,0.2,0.18867924528301885,0.3333333333333333,0.7037037037037037,0.4683544303797468,0.28813559322033894,0.3999999999999999,0.7222222222222221,2,2.0,4.0
46,1,-0.08568173012329823,0,0.8,0.5,0.8,0.7000000000000001,0.18003736625591452,-0.8705822435630182,0.1,0.3333333333333333,0.4,0.3,0.3773584905660377,0.5,0.7037037037037037,0.4683544303797468,0.28813559322033894,0.3999999999999999,0.7222222222222221,2,2.0,2.0
46,1,-0.08568173012329823,0,0.9500000000000001,0.6000000000000001,0.8,0.7000000000000001,-0.3811433041943686,-0.8705822435630182,0.2,0.3333333333333333,0.3,0.3,0.2830188679245283,0.5,0.7037037037037037,0.4683544303797468,0.28813559322033894,0.3999999999999999,0.7222222222222221,2,2.0,2.0
46,1,-0.08568173012329823,0,0.9500000000000001,0.7000000000000001,0.6000000000000001,0.5,-0.9423239746446495,-0.21827092120103478,0.2,0.3333333333333333,0.4,0.3,0.2830188679245283,0.3333333333333333,0.7037037037037037,0.4683544303797468,0.28813559322033894,0.3999999999999999,0.7222222222222221,2,2.0,2.0
46,1,-0.08568173012329823,1,0.9500000000000001,0.7000000000000001,0.6000000000000001,0.5,-1.222914309869791,0.1078847399799569,0.17,0.16666666666666666,0.36,0.4,0.4716981132075472,0.3333333333333333,0.7037037037037037,0.4683544303797468,0.28813559322033894,0.3999999999999999,0.7222222222222221,2,2.0,3.0
46,1,-0.08568173012329823,0,0.7000000000000001,0.6000000000000001,0.7000000000000001,0.4,-1.222914309869791,0.1078847399799569,0.2,0.36666666666666664,0.36,0.3,0.2830188679245283,0.3333333333333333,0.7037037037037037,0.4683544303797468,0.28813559322033894,0.3999999999999999,0.7222222222222221,2,2.0,2.0
46,1,-0.08568173012329823,0,0.7000000000000001,0.5,0.7000000000000001,0.6000000000000001,-0.9423239746446495,-0.21827092120103478,0.1,0.3333333333333333,0.4,0.4,0.3773584905660377,0.3333333333333333,0.7037037037037037,0.4683544303797468,0.28813559322033894,0.3999999999999999,0.7222222222222221,2,2.0,2.0
46,1,-0.08568173012329823,0,0.8,0.5,0.7000000000000001,0.4,-0.661733639419509,-0.5444265823820265,0.35000000000000003,0.16666666666666666,0.4,0.4,0.18867924528301885,0.16666666666666666,0.7037037037037037,0.4683544303797468,0.28813559322033894,0.3999999999999999,0.7222222222222221,2,2.0,2.0
46,1,-0.08568173012329823,0,0.8,0.7000000000000001,0.8,0.5,0.18003736625591452,-0.8705822435630182,0.5,0.0,1.0,0.0,0.0,0.0,0.7037037037037037,0.4683544303797468,0.28813559322033894,0.3999999999999999,0.7222222222222221,2,2.0,4.0
46,1,-0.08568173012329823,0,0.7000000000000001,0.5,0.6000000000000001,0.2,1.021808371931337,0.1078847399799569,0.3,0.3333333333333333,0.6,0.2,0.0,0.3333333333333333,0.7037037037037037,0.4683544303797468,0.28813559322033894,0.3999999999999999,0.7222222222222221,2,2.0,2.0
46,1,-0.08568173012329823,1,0.8,0.6000000000000001,0.8,0.8,-1.5035046450949325,0.43404040116094855,0.3,0.08333333333333333,0.6,0.3,0.2830188679245283,0.16666666666666666,0.7037037037037037,0.4683544303797468,0.28813559322033894,0.3999999999999999,0.7222222222222221,2,2.0,4.0
46,1,-0.08568173012329823,1,0.8,0.5,0.8,0.8,-0.3811433041943686,-0.8705822435630182,0.2,0.3833333333333333,0.46,0.44,0.1320754716981132,0.16666666666666666,0.7037037037037037,0.4683544303797468,0.28813559322033894,0.3999999999999999,0.7222222222222221,2,2.0,2.0
46,1,-0.08568173012329823,0,0.6000000000000001,0.4,0.30000000000000004,0.5,-0.10055296896922705,-1.1967379047440099,0.2,0.4166666666666667,0.4,0.3,0.2830188679245283,0.16666666666666666,0.7037037037037037,0.4683544303797468,0.28813559322033894,0.3999999999999999,0.7222222222222221,2,2.0,2.0
46,1,-0.08568173012329823,0,0.7000000000000001,0.4,0.6000000000000001,0.6000000000000001,0.18003736625591452,-0.8705822435630182,0.1,0.16666666666666666,0.6,0.5,0.18867924528301885,0.5,0.7037037037037037,0.4683544303797468,0.28813559322033894,0.3999999999999999,0.7222222222222221,2,2.0,2.0
46,1,-0.08568173012329823,0,0.8,0.5,0.6000000000000001,0.2,-0.9423239746446495,-0.21827092120103478,0.5,0.16666666666666666,0.4,0.2,0.18867924528301885,0.0,0.7037037037037037,0.4683544303797468,0.28813559322033894,0.3999999999999999,0.7222222222222221,2,2.0,1.0
46,1,-0.08568173012329823,0,0.8,0.5,0.5,0.2,-0.661733639419509,-0.5444265823820265,0.2,0.3333333333333333,0.4,0.3,0.2830188679245283,0.3333333333333333,0.7037037037037037,0.4683544303797468,0.28813559322033894,0.3999999999999999,0.7222222222222221,2,2.0,3.0
47,1,1.1236611006348762,0,0.5,0.6000000000000001,0.5,0.1,-1.5035046450949325,1.7386630458849153,0.12,0.3,0.4,0.32,0.3018867924528302,0.6,0.4444444444444445,0.4683544303797468,0.4915254237288135,0.5199999999999999,0.1111111111111111,2,2.0,4.0
47,1,1.1236611006348762,0,0.4,0.6000000000000001,0.5,0.4,0.18003736625591452,-0.21827092120103478,0.2,0.3333333333333333,0.4,0.2,0.18867924528301885,0.6666666666666666,0.4444444444444445,0.4683544303797468,0.4915254237288135,0.5199999999999999,0.1111111111111111,2,2.0,1.0
47,1,1.1236611006348762,0,0.6000000000000001,0.5,0.6000000000000001,0.5,-1.5035046450949325,1.7386630458849153,0.1,0.3333333333333333,0.8,0.2,0.18867924528301885,0.3333333333333333,0.4444444444444445,0.4683544303797468,0.4915254237288135,0.5199999999999999,0.1111111111111111,2,2.0,4.0
47,1,1.1236611006348762,0,0.6000000000000001,0.6000000000000001,0.7000000000000001,0.7000000000000001,0.18003736625591452,-0.21827092120103478,0.1,0.3333333333333333,0.4,0.3,0.3773584905660377,0.5,0.4444444444444445,0.4683544303797468,0.4915254237288135,0.5199999999999999,0.1111111111111111,2,2.0,2.0
47,1,1.1236611006348762,0,0.6000000000000001,0.5,0.8,0.4,-0.3811433041943686,0.43404040116094855,0.2,0.3333333333333333,0.3,0.3,0.2830188679245283,0.5,0.4444444444444445,0.4683544303797468,0.4915254237288135,0.5199999999999999,0.1111111111111111,2,2.0,2.0
